Mach,CD Power-Off,CD Power-On
6.94,0.261714468,0.257766905
6.95,0.261538158,0.257605795
6.96,0.261362282,0.257445053
6.97,0.261186852,0.257284693
6.98,0.261011879,0.257124724
6.99,0.260837341,0.256965125
7,0.260672274,0.256814933
7.01,0.260526406,0.256683876
7.02,0.260381129,0.256553347
7.03,0.26023643,0.256423333
7.04,0.260092283,0.256293808
7.05,0.259948721,0.256164805
7.06,0.259805725,0.256036306
7.07,0.259663291,0.255908307
7.08,0.259521413,0.255780804
7.09,0.259380109,0.255653812
7.1,0.259239353,0.255527307
7.11,0.25909915,0.255401295
7.12,0.258959503,0.255275779
7.13,0.258820414,0.255150761
7.14,0.258681857,0.255026215
7.15,0.25854386,0.254902171
7.16,0.2584064,0.254778604
7.17,0.258262825,0.254648864
7.18,0.25809036,0.254490175
7.19,0.257918442,0.254331975
7.2,0.257747073,0.254174267
7.21,0.257576238,0.254017035
7.22,0.257405962,0.253860305
7.23,0.257236219,0.253704051
7.24,0.257066994,0.253548259
7.25,0.256898328,0.25339297
7.26,0.256730188,0.25323815
7.27,0.256562556,0.253083784
7.28,0.256395483,0.25292992
7.29,0.256228931,0.252776522
7.3,0.256062871,0.252623563
7.31,0.25589737,0.252471107
7.32,0.255732379,0.252319107
7.33,0.255567891,0.252167557
7.34,0.255403933,0.252016483
7.35,0.255240498,0.251865878
7.36,0.255077553,0.25171571
7.37,0.254915123,0.251566004
7.38,0.254753204,0.251416757
7.39,0.254591799,0.251267972
7.4,0.254430879,0.251119621
7.41,0.254270466,0.250971723
7.42,0.25411056,0.250824282
7.43,0.253951137,0.250677272
7.44,0.253792214,0.250530712
7.45,0.253633794,0.250384604
7.46,0.25347585,0.250238921
7.47,0.253318409,0.250093692
7.48,0.253161443,0.249948887
7.49,0.253004961,0.249804518
7.5,0.252848975,0.249660594
7.51,0.252693462,0.249512828
7.52,0.252538426,0.249365511
7.53,0.252383867,0.249218642
7.54,0.2522298,0.249072239
7.55,0.252076193,0.248926267
7.56,0.251923055,0.248780736
7.57,0.251770385,0.248635647
7.58,0.251618194,0.248491009
7.59,0.25146646,0.248346801
7.6,0.251315202,0.248203041
7.61,0.251164403,0.248059713
7.62,0.251014042,0.247916797
7.63,0.250864163,0.247774336
7.64,0.250714749,0.247632314
7.65,0.25056576,0.24749069
7.66,0.250417248,0.247349517
7.67,0.25026919,0.24720877
7.68,0.250121561,0.247068427
7.69,0.249974397,0.246928524
7.7,0.249827678,0.24678904
7.71,0.249681404,0.246649975
7.72,0.249535556,0.24651131
7.73,0.249390167,0.246373079
7.74,0.249245221,0.246235265
7.75,0.24910069,0.246097841
7.76,0.248956622,0.245960855
7.77,0.248812978,0.245824268
7.78,0.248669752,0.245688075
7.79,0.248526978,0.245552308
7.8,0.248384628,0.245416941
7.81,0.248242703,0.245281975
7.82,0.2481012,0.245147405
7.83,0.247960126,0.245013241
7.84,0.247819473,0.244879474
7.85,0.24767924,0.244746101
7.86,0.247539439,0.244613138
7.87,0.247400045,0.244480557
7.88,0.24726107,0.244348372
7.89,0.247122509,0.244216578
7.9,0.246984361,0.244085172
7.91,0.246846618,0.243954148
7.92,0.2467093,0.243823526
7.93,0.246572386,0.243693284
7.94,0.246435873,0.243563421
7.95,0.246299768,0.243433942
7.96,0.246164076,0.243304854
7.97,0.246028763,0.243176123
7.98,0.24589387,0.243047788
7.99,0.24575938,0.242919834
8,0.245625278,0.242792245
8.01,0.245491576,0.242665033
8.02,0.24535826,0.242538186
8.03,0.245225355,0.242411728
8.04,0.245092825,0.242285622
8.05,0.244960693,0.242159892
8.06,0.244828959,0.242034539
8.07,0.244697595,0.241909534
8.08,0.244566629,0.241784905
8.09,0.244436045,0.241660637
8.1,0.244305836,0.241536722
8.11,0.244176023,0.241413181
8.12,0.244046581,0.241289991
8.13,0.243917517,0.241167158
8.14,0.243788832,0.241044681
8.15,0.243660542,0.24092258
8.16,0.243532607,0.240800812
8.17,0.243405046,0.240679398
8.18,0.243277868,0.240558346
8.19,0.243151044,0.240437627
8.2,0.243024598,0.240317266
8.21,0.242898528,0.240197259
8.22,0.242772814,0.240077589
8.23,0.242647465,0.239958265
8.24,0.242522486,0.239839289
8.25,0.242397871,0.239720657
8.26,0.242273607,0.239602357
8.27,0.242149709,0.239484403
8.28,0.242026174,0.239366791
8.29,0.241902985,0.239249506
8.3,0.241780168,0.239132574
8.31,0.241657701,0.239015972
8.32,0.241535586,0.238899702
8.33,0.241413811,0.238783754
8.34,0.241292404,0.238668154
8.35,0.241171341,0.238552878
8.36,0.241050623,0.238437928
8.37,0.240930255,0.23832331
8.38,0.240810237,0.238209023
8.39,0.240690553,0.238095051
8.4,0.240571229,0.23798142
8.41,0.240452237,0.237868101
8.42,0.240333581,0.237755101
8.43,0.240215273,0.23764243
8.44,0.240097304,0.23753008
8.45,0.239979667,0.237418043
8.46,0.239862369,0.237306327
8.47,0.239745413,0.237194935
8.48,0.239628782,0.237083849
8.49,0.239512482,0.236973076
8.5,0.239396519,0.236862623
8.51,0.239280885,0.236752481
8.52,0.239165568,0.236642637
8.53,0.2390506,0.236533126
8.54,0.238935948,0.236423912
8.55,0.23882162,0.236315005
8.56,0.238707618,0.236206407
8.57,0.238593945,0.23609812
8.58,0.238480588,0.235990131
8.59,0.238367549,0.235882443
8.6,0.23825484,0.235775068
8.61,0.238130216,0.235655761
8.62,0.238012007,0.235542852
8.63,0.237894094,0.235430221
8.64,0.237776497,0.23531789
8.65,0.237659196,0.235205838
8.66,0.237542193,0.235094068
8.67,0.237425497,0.234982587
8.68,0.237309096,0.234871385
8.69,0.237192995,0.234760466
8.7,0.237077184,0.234649821
8.71,0.236961678,0.234539464
8.72,0.236846467,0.234429386
8.73,0.236731551,0.234319587
8.74,0.23661692,0.234210056
8.75,0.236502587,0.234100808
8.76,0.23638855,0.233991839
8.77,0.236274781,0.233883122
8.78,0.236161329,0.233774707
8.79,0.236048151,0.233666548
8.8,0.235935262,0.233558664
8.81,0.235822651,0.233451041
8.82,0.235710339,0.233343703
8.83,0.235598301,0.233236622
8.84,0.235486545,0.233129808
8.85,0.235375077,0.233023267
8.86,0.23526389,0.23291699
8.87,0.235152966,0.232810962
8.88,0.235042338,0.232705215
8.89,0.234931987,0.232599728
8.9,0.234821901,0.232494493
8.91,0.234712096,0.232389523
8.92,0.23460258,0.232284827
8.93,0.234493326,0.232180377
8.94,0.23438433,0.232076171
8.95,0.234275624,0.23197224
8.96,0.234167191,0.231868567
8.97,0.234059016,0.231765138
8.98,0.233951127,0.231661979
8.99,0.233843493,0.231559062
9,0.233736126,0.231456396
9.01,0.233629022,0.231353979
9.02,0.233522189,0.23125182
9.03,0.233415619,0.231149908
9.04,0.23330931,0.231048243
9.05,0.233203281,0.230946843
9.06,0.233097499,0.230845677
9.07,0.23299198,0.23074476
9.08,0.232886712,0.230644079
9.09,0.23278172,0.23054366
9.1,0.232676966,0.230443466
9.11,0.232572487,0.230343532
9.12,0.232468261,0.230243837
9.13,0.232364273,0.230144366
9.14,0.23226056,0.230045158
9.15,0.2321571,0.229946188
9.16,0.232053874,0.229847439
9.17,0.231950917,0.229748945
9.18,0.231848205,0.229650682
9.19,0.231745735,0.229552649
9.2,0.231643533,0.229454869
9.21,0.231541572,0.229357318
9.22,0.231439847,0.229259989
9.23,0.231338382,0.229162906
9.24,0.231237166,0.229066059
9.25,0.231136193,0.228969443
9.26,0.231035444,0.228873037
9.27,0.230934962,0.228776886
9.28,0.230834711,0.228680952
9.29,0.230734702,0.228585247
9.3,0.230634936,0.228489773
9.31,0.230535416,0.228394531
9.32,0.230436125,0.228299506
9.33,0.230337076,0.22820471
9.34,0.230238271,0.228110145
9.35,0.230139695,0.228015797
9.36,0.230041356,0.227921674
9.37,0.229943258,0.227827778
9.38,0.229845384,0.227734094
9.39,0.229747754,0.227640641
9.4,0.229650358,0.22754741
9.41,0.229553183,0.227454389
9.42,0.229456241,0.227361588
9.43,0.229359545,0.22726902
9.44,0.229263058,0.227176649
9.45,0.229166808,0.227084504
9.46,0.229070792,0.226992579
9.47,0.228975001,0.226900868
9.48,0.228879426,0.226809361
9.49,0.228784093,0.226718084
9.5,0.228688978,0.226627013
9.51,0.228594078,0.226536145
9.52,0.228499424,0.226445511
9.53,0.228404974,0.22635507
9.54,0.228310749,0.226264842
9.55,0.228216753,0.226174832
9.56,0.228122968,0.22608502
9.57,0.228029418,0.225995432
9.58,0.227936071,0.225906036
9.59,0.227842959,0.225816862
9.6,0.227750055,0.225727886
9.61,0.227657367,0.225639114
9.62,0.227564896,0.225550548
9.63,0.227472645,0.22546219
9.64,0.227380592,0.225374019
9.65,0.227288772,0.22528607
9.66,0.227197166,0.225198324
9.67,0.22710576,0.225110766
9.68,0.227014572,0.225023416
9.69,0.226923604,0.224936274
9.7,0.226832836,0.224849321
9.71,0.226742277,0.224762567
9.72,0.22665193,0.224676013
9.73,0.226561807,0.224589673
9.74,0.226471866,0.224503503
9.75,0.22638215,0.224417549
9.76,0.226292641,0.224331789
9.77,0.226203327,0.224246215
9.78,0.226114228,0.224160844
9.79,0.226025327,0.224075662
9.8,0.225936631,0.223990673
9.81,0.225848137,0.223905876
9.82,0.225759856,0.223821281
9.83,0.225671766,0.223736867
9.84,0.225583883,0.22365265
9.85,0.225496201,0.223568622
9.86,0.225408708,0.223484774
9.87,0.225321436,0.223401137
9.88,0.225234348,0.223317672
9.89,0.225147457,0.223234395
9.9,0.225060766,0.223151308
9.91,0.224974277,0.223068412
9.92,0.224887989,0.222985708
9.93,0.224801878,0.22290317
9.94,0.224715968,0.222820822
9.95,0.224630268,0.222738676
9.96,0.224544742,0.222656692
9.97,0.224459416,0.2225749
9.98,0.224374288,0.222493295
9.99,0.224289344,0.222411864
10,0.224204597,0.222330622
10.01,0.224169939,0.222299457
10.02,0.224132499,0.222265501
10.03,0.224095147,0.222231623
10.04,0.224057899,0.22219784
10.05,0.224020749,0.222164144
10.06,0.223983666,0.222130506
10.07,0.223946691,0.222096967
10.08,0.223909798,0.2220635
10.09,0.223872998,0.222030116
10.1,0.223836298,0.221996824
10.11,0.22379967,0.221963593
10.12,0.223763139,0.221930451
10.13,0.223726704,0.221897395
10.14,0.223690346,0.221864406
10.15,0.223654078,0.221831499
10.16,0.223617899,0.221798671
10.17,0.223581812,0.221765925
10.18,0.22354581,0.221733256
10.19,0.223509891,0.22170066
10.2,0.223474059,0.221668143
10.21,0.223438324,0.221635713
10.22,0.223402654,0.221603339
10.23,0.223367095,0.221571067
10.24,0.223331607,0.221538857
10.25,0.223296199,0.221506718
10.26,0.223260883,0.221474662
10.27,0.22322566,0.221442691
10.28,0.223190507,0.221410779
10.29,0.22315544,0.221378946
10.3,0.223120466,0.221347197
10.31,0.223085574,0.221315521
10.32,0.223050754,0.221283908
10.33,0.223016031,0.221252383
10.34,0.222981384,0.221220926
10.35,0.222946814,0.221189537
10.36,0.22291233,0.221158226
10.37,0.222877931,0.221126991
10.38,0.222843614,0.22109583
10.39,0.222809379,0.221064741
10.4,0.222775213,0.221033713
10.41,0.222741142,0.221002772
10.42,0.22270714,0.220971892
10.43,0.222673234,0.2209411
10.44,0.222639383,0.220910353
10.45,0.222605626,0.220879692
10.46,0.222571963,0.220849117
10.47,0.222538354,0.220818588
10.48,0.222504829,0.220788134
10.49,0.222471393,0.220757762
10.5,0.222438039,0.220727462
10.51,0.222404739,0.22069721
10.52,0.222371543,0.220667052
10.53,0.222338414,0.220636954
10.54,0.222305357,0.22060692
10.55,0.222272379,0.220576956
10.56,0.222239482,0.220547066
10.57,0.222206647,0.22051723
10.58,0.222173916,0.220487489
10.59,0.222141249,0.220457804
10.6,0.222108644,0.220428175
10.61,0.222076131,0.220398628
10.62,0.22204369,0.220369146
10.63,0.222011309,0.220339716
10.64,0.22197902,0.220310371
10.65,0.221946801,0.220281087
10.66,0.221914662,0.220251876
10.67,0.221882588,0.220222722
10.68,0.22185059,0.220193636
10.69,0.221818671,0.220164622
10.7,0.221786812,0.220135661
10.71,0.221755032,0.22010677
10.72,0.221723338,0.220077958
10.73,0.221691693,0.220049187
10.74,0.221660136,0.220020497
10.75,0.221628658,0.219991878
10.76,0.221597228,0.219963301
10.77,0.221565893,0.219934809
10.78,0.221534615,0.219906368
10.79,0.221503406,0.219877989
10.8,0.221472285,0.21984969
10.81,0.221441222,0.219821442
10.82,0.221410237,0.219793265
10.83,0.221379312,0.219765141
10.84,0.221348472,0.219737093
10.85,0.221317684,0.219709091
10.86,0.221286977,0.219681162
10.87,0.221256332,0.219653289
10.88,0.221225769,0.21962549
10.89,0.221195257,0.219597735
10.9,0.221164826,0.219570053
10.91,0.221134463,0.219542433
10.92,0.221104164,0.21951487
10.93,0.221073927,0.219487362
10.94,0.22104377,0.219459927
10.95,0.221013674,0.219432545
10.96,0.220983648,0.219405227
10.97,0.220953697,0.219377977
10.98,0.220923802,0.219350775
10.99,0.220893976,0.219323637
11,0.22086421,0.21929655
11.01,0.220834524,0.219269538
11.02,0.220804897,0.219242577
11.03,0.22077533,0.219215669
11.04,0.220745841,0.219188833
11.05,0.220716402,0.21916204
11.06,0.220687042,0.219135318
11.07,0.220657745,0.219108654
11.08,0.2206285,0.219082035
11.09,0.220599336,0.21905549
11.1,0.220570233,0.219029
11.11,0.220541194,0.219002567
11.12,0.220512218,0.21897619
11.13,0.2204833,0.218949864
11.14,0.220454454,0.218923605
11.15,0.220425671,0.218897401
11.16,0.220396939,0.218871242
11.17,0.220368287,0.218845156
11.18,0.220339679,0.218819108
11.19,0.220311154,0.218793137
11.2,0.220282681,0.218767211
11.21,0.220254269,0.21874134
11.22,0.220225929,0.218715534
11.23,0.220197645,0.218689778
11.24,0.220169402,0.218664057
11.25,0.220141252,0.218638422
11.26,0.220113154,0.218612834
11.27,0.22008511,0.218587292
11.28,0.220057125,0.218561803
11.29,0.220029211,0.21853638
11.3,0.220001359,0.218511011
11.31,0.219973554,0.218485685
11.32,0.21994582,0.218460422
11.33,0.219918147,0.218435214
11.34,0.219890523,0.21841005
11.35,0.219862963,0.218384943
11.36,0.219835474,0.218359901
11.37,0.219808024,0.218334892
11.38,0.219780651,0.218309954
11.39,0.219753325,0.218285057
11.4,0.219726062,0.218260217
11.41,0.219698862,0.218235434
11.42,0.219671722,0.218210705
11.43,0.219644635,0.218186022
11.44,0.2196176,0.218161387
11.45,0.219590625,0.218136805
11.46,0.219563713,0.21811228
11.47,0.21951195,0.218062899
11.48,0.219481913,0.218035237
11.49,0.219451939,0.218007633
11.5,0.219422029,0.217980087
11.51,0.219392186,0.217952602
11.52,0.219362401,0.217925169
11.53,0.219332669,0.217897783
11.54,0.219303013,0.217870468
11.55,0.219273417,0.217843207
11.56,0.219243875,0.217815995
11.57,0.219214397,0.217788841
11.58,0.219184975,0.217761736
11.59,0.219155616,0.217734689
11.6,0.219126323,0.217707703
11.61,0.219097087,0.217680768
11.62,0.219067917,0.217653893
11.63,0.219038787,0.217627053
11.64,0.219009736,0.217600287
11.65,0.218980748,0.217573578
11.66,0.218951803,0.217546905
11.67,0.218922933,0.217520303
11.68,0.218894113,0.217493746
11.69,0.218865339,0.217467229
11.7,0.218836653,0.217440793
11.71,0.218808019,0.217414406
11.72,0.218779425,0.217388052
11.73,0.218750893,0.217361755
11.74,0.218722441,0.217335532
11.75,0.218694032,0.217309348
11.76,0.218665674,0.217283209
11.77,0.218637385,0.217257134
11.78,0.21860915,0.217231106
11.79,0.218580965,0.217205125
11.8,0.218552854,0.217179211
11.81,0.218524787,0.217153337
11.82,0.218496779,0.217127516
11.83,0.218468834,0.217101753
11.84,0.218440938,0.217076034
11.85,0.218413096,0.217050364
11.86,0.218385324,0.217024758
11.87,0.218357594,0.216999189
11.88,0.218329927,0.216973678
11.89,0.218302318,0.21694822
11.9,0.218274762,0.21692281
11.91,0.218247254,0.216897442
11.92,0.218219809,0.216872134
11.93,0.218192421,0.216846876
11.94,0.218165086,0.216821667
11.95,0.218137799,0.2167965
11.96,0.218110574,0.21677139
11.97,0.218083412,0.216746339
11.98,0.218056286,0.216721318
11.99,0.218029226,0.216696359
12,0.21800222,0.216671448
12.01,0.217975264,0.216646583
12.02,0.217948366,0.21662177
12.03,0.217921514,0.216596999
12.04,0.217894728,0.216572289
12.05,0.217867983,0.216547615
12.06,0.217841301,0.216522999
12.07,0.217814668,0.216498427
12.08,0.217788082,0.216473898
12.09,0.217761551,0.216449418
12.1,0.217735082,0.216424996
12.11,0.217708654,0.21640061
12.12,0.217682285,0.216376278
12.13,0.217655973,0.216351999
12.14,0.217629705,0.216327758
12.15,0.217603493,0.216303569
12.16,0.217577331,0.216279425
12.17,0.217551213,0.216255322
12.18,0.217525156,0.216231273
12.19,0.217499154,0.216207275
12.2,0.217473201,0.216183322
12.21,0.217447293,0.216159409
12.22,0.217421439,0.216135545
12.23,0.217395634,0.216111726
12.24,0.217369875,0.216087948
12.25,0.217344185,0.216064234
12.26,0.217318538,0.216040559
12.27,0.21729293,0.216016919
12.28,0.217267386,0.215993337
12.29,0.217241876,0.215969786
12.3,0.217216424,0.215946288
12.31,0.217191032,0.215922845
12.32,0.217165678,0.215899435
12.33,0.217140372,0.215876069
12.34,0.217115124,0.215852758
12.35,0.217089925,0.21582949
12.36,0.217064778,0.21580627
12.37,0.217039659,0.215783074
12.38,0.217014609,0.215759942
12.39,0.216989602,0.215736848
12.4,0.216964642,0.215713798
12.41,0.216939733,0.215690794
12.42,0.216914874,0.215667835
12.43,0.216890057,0.215644915
12.44,0.216865301,0.215622051
12.45,0.216840578,0.215599216
12.46,0.216815903,0.215576424
12.47,0.216791288,0.215553688
12.48,0.216766711,0.215530986
12.49,0.216742186,0.215508332
12.5,0.216717702,0.215485714
12.51,0.216693276,0.21546315
12.52,0.2166689,0.215440632
12.53,0.216644556,0.215418142
12.54,0.216620269,0.215395704
12.55,0.216596022,0.215373302
12.56,0.216571817,0.215350938
12.57,0.216547678,0.215328636
12.58,0.216523566,0.215306357
12.59,0.216499514,0.215284134
12.6,0.216475497,0.215261941
12.61,0.216451537,0.215239801
12.62,0.216427608,0.215217689
12.63,0.216403743,0.215195636
12.64,0.216379913,0.215173614
12.65,0.21635612,0.215151625
12.66,0.216332393,0.215129698
12.67,0.216308699,0.2151078
12.68,0.21628505,0.215085944
12.69,0.216261443,0.215064124
12.7,0.216237889,0.215042354
12.71,0.216214386,0.215020631
12.72,0.216190912,0.214998934
12.73,0.216167488,0.214977281
12.74,0.216144119,0.21495568
12.75,0.216120773,0.214934099
12.76,0.216097483,0.214912569
12.77,0.216074247,0.21489109
12.78,0.216051035,0.214869629
12.79,0.216027877,0.21484822
12.8,0.216004768,0.214826856
12.81,0.215981688,0.214805517
12.82,0.215958662,0.214784228
12.83,0.215935685,0.214762984
12.84,0.215912747,0.214741775
12.85,0.215889846,0.2147206
12.86,0.215866995,0.214699469
12.87,0.215844188,0.21467838
12.88,0.215821423,0.214657329
12.89,0.215798687,0.214636304
12.9,0.215776018,0.214615341
12.91,0.215753363,0.214594389
12.92,0.215730771,0.214573496
12.93,0.215708217,0.214552637
12.94,0.215685706,0.214531818
12.95,0.215663238,0.214511037
12.96,0.215640813,0.214490296
12.97,0.215618435,0.214469599
12.98,0.215596084,0.214448925
12.99,0.215573781,0.214428295
13,0.215551521,0.214407704
13.01,0.215529302,0.214387151
13.02,0.215507127,0.214366637
13.03,0.215484987,0.214346156
13.04,0.215462886,0.21432571
13.05,0.215440836,0.214305311
13.06,0.215418829,0.214284951
13.07,0.215396852,0.214264619
13.08,0.215374923,0.21424433
13.09,0.215353031,0.214224075
13.1,0.215331173,0.21420385
13.11,0.215309366,0.214183673
13.12,0.215287608,0.214163541
13.13,0.215265875,0.214143431
13.14,0.215244177,0.214123352
13.15,0.21522254,0.214103331
13.16,0.215200927,0.21408333
13.17,0.215179352,0.214063364
13.18,0.215157835,0.214043452
13.19,0.215136341,0.21402356
13.2,0.215114886,0.214003703
13.21,0.215093478,0.21398389
13.22,0.215072115,0.213964118
13.23,0.215050779,0.213944371
13.24,0.215029489,0.213924665
13.25,0.215008233,0.213904991
13.26,0.214987016,0.213885351
13.27,0.214965844,0.213865753
13.28,0.214944708,0.213846189
13.29,0.214923617,0.213826665
13.3,0.214902554,0.213807166
13.31,0.214881533,0.213787707
13.32,0.214860558,0.213768289
13.33,0.214839612,0.213748897
13.34,0.214818708,0.213729545
13.35,0.214797839,0.213710224
13.36,0.214777009,0.213690938
13.37,0.214756222,0.213671692
13.38,0.214735467,0.213652475
13.39,0.21471475,0.213633292
13.4,0.214694069,0.213614142
13.41,0.21467344,0.213595041
13.42,0.214652826,0.213575952
13.43,0.214632268,0.213556915
13.44,0.214611745,0.213537911
13.45,0.214591253,0.213518934
13.46,0.214570797,0.21349999
13.47,0.214550377,0.213481079
13.48,0.21453,0.213462208
13.49,0.214509657,0.213443367
13.5,0.214489349,0.213424558
13.51,0.214469083,0.213405788
13.52,0.214448853,0.21338705
13.53,0.214428655,0.213368342
13.54,0.214408501,0.213349675
13.55,0.21438837,0.213331028
13.56,0.214368285,0.213312422
13.57,0.214348242,0.213293857
13.58,0.214328223,0.213275312
13.59,0.214308247,0.213256806
13.6,0.214288304,0.213238332
13.61,0.214268393,0.213219885
13.62,0.214248526,0.213201481
13.63,0.214228691,0.213183104
13.64,0.214208891,0.21316476
13.65,0.214189123,0.213146445
13.66,0.214169398,0.213128169
13.67,0.214149706,0.213109923
13.68,0.214130046,0.213091707
13.69,0.214110429,0.21307353
13.7,0.214090832,0.213055372
13.71,0.21407128,0.213037254
13.72,0.214051759,0.213019165
13.73,0.214032283,0.213001117
13.74,0.214012827,0.212983087
13.75,0.213993414,0.212965097
13.76,0.21397404,0.212947142
13.77,0.2139547,0.212929219
13.78,0.213935383,0.212911316
13.79,0.213916108,0.212893451
13.8,0.213896863,0.212875614
13.81,0.21387766,0.212857817
13.82,0.213858477,0.212840036
13.83,0.213839347,0.212822305
13.84,0.213820229,0.212804584
13.85,0.213801162,0.21278691
13.86,0.213782126,0.212769265
13.87,0.213763123,0.21275165
13.88,0.21374415,0.212734061
13.89,0.213725216,0.21271651
13.9,0.213706314,0.212698988
13.91,0.213687436,0.212681486
13.92,0.213668607,0.21266403
13.93,0.213649797,0.212646591
13.94,0.213631019,0.212629182
13.95,0.213612281,0.212611809
13.96,0.213593583,0.212594473
13.97,0.213574907,0.212577156
13.98,0.213556273,0.212559879
13.99,0.213537656,0.212542617
14,0.213519092,0.212525403
14.01,0.213500545,0.212508206
14.02,0.213482031,0.212491037
14.03,0.213463557,0.212473906
14.04,0.213445111,0.212456801
14.05,0.213426707,0.212439735
14.06,0.213408323,0.212422685
14.07,0.213389978,0.212405672
14.08,0.213371652,0.212388676
14.09,0.213353376,0.212371727
14.1,0.213335121,0.212354796
14.11,0.213316903,0.2123379
14.12,0.213298717,0.212321032
14.13,0.213280559,0.21230419
14.14,0.213262431,0.212287376
14.15,0.213244333,0.212270588
14.16,0.213226272,0.212253836
14.17,0.213208241,0.21223711
14.18,0.21319024,0.212220412
14.19,0.213172278,0.212203751
14.2,0.213154343,0.212187113
14.21,0.21313643,0.212170495
14.22,0.213118555,0.212153912
14.23,0.213100716,0.212137364
14.24,0.213082898,0.212120833
14.25,0.213065118,0.212104337
14.26,0.213047366,0.212087868
14.27,0.213029644,0.212071425
14.28,0.213011948,0.212055006
14.29,0.212994293,0.212038625
14.3,0.212976666,0.21202227
14.31,0.212959066,0.21200594
14.32,0.212941494,0.211989635
14.33,0.212923962,0.211973367
14.34,0.212906449,0.211957115
14.35,0.21288897,0.211940895
14.36,0.212871521,0.211924704
14.37,0.2128541,0.211908537
14.38,0.212836719,0.211892407
14.39,0.212819362,0.211876299
14.4,0.212802023,0.211860207
14.41,0.212784724,0.211844153
14.42,0.212767459,0.211828129
14.43,0.212750214,0.211812124
14.44,0.212733006,0.211796152
14.45,0.212715825,0.211780206
14.46,0.212698673,0.211764287
14.47,0.212681547,0.21174839
14.48,0.212664449,0.211732519
14.49,0.212647387,0.211716682
14.5,0.212630362,0.211700879
14.51,0.212613355,0.211685092
14.52,0.212596374,0.211669329
14.53,0.212579421,0.211653591
14.54,0.212562493,0.211637876
14.55,0.212545604,0.211622197
14.56,0.212528749,0.21160655
14.57,0.212511912,0.211590919
14.58,0.212495113,0.211575323
14.59,0.212478329,0.21155974
14.6,0.212461582,0.211544191
14.61,0.212444861,0.211528666
14.62,0.212428168,0.211513167
14.63,0.212411509,0.2114977
14.64,0.212394877,0.211482257
14.65,0.212378271,0.211466837
14.66,0.212361682,0.211451433
14.67,0.212345138,0.211436071
14.68,0.212328613,0.211420726
14.69,0.212312121,0.211405412
14.7,0.212295655,0.211390121
14.71,0.212279215,0.211374855
14.72,0.212262791,0.211359601
14.73,0.212246415,0.211344393
14.74,0.212230051,0.211329196
14.75,0.212213725,0.211314033
14.76,0.212197423,0.211298893
14.77,0.212181158,0.211283788
14.78,0.212164906,0.211268693
14.79,0.212148681,0.211253623
14.8,0.212132482,0.211238577
14.81,0.212116319,0.211223564
14.82,0.21210018,0.211208574
14.83,0.212084074,0.211193614
14.84,0.212067988,0.211178671
14.85,0.212051924,0.211163749
14.86,0.212035895,0.21114886
14.87,0.212019891,0.211133993
14.88,0.212003912,0.211119148
14.89,0.211987959,0.211104328
14.9,0.211972038,0.211089538
14.91,0.211956146,0.211074775
14.92,0.211940255,0.21106001
14.93,0.21192442,0.211045299
14.94,0.211908601,0.211030603
14.95,0.211892814,0.211015935
14.96,0.211877041,0.21100128
14.97,0.211861305,0.21098666
14.98,0.211845583,0.210972052
14.99,0.211829895,0.210957475
15,0.211814229,0.210942918
15.01,0.2117986,0.210928396
15.02,0.211782984,0.210913885
15.03,0.211767404,0.210899408
15.04,0.211751836,0.210884941
15.05,0.211736303,0.210870506
15.06,0.211720792,0.210856092
15.07,0.211705316,0.210841711
15.08,0.211689863,0.21082735
15.09,0.211674437,0.210813015
15.1,0.211659024,0.210798689
15.11,0.211643643,0.210784395
15.12,0.211628285,0.210770121
15.13,0.211612953,0.210755871
15.14,0.211597654,0.210741652
15.15,0.211582376,0.210727453
15.16,0.211567122,0.210713275
15.17,0.211551883,0.21069911
15.18,0.211536678,0.210684976
15.19,0.211521504,0.210670872
15.2,0.211506345,0.210656781
15.21,0.211491217,0.210642719
15.22,0.211476116,0.210628682
15.23,0.211461035,0.210614663
15.24,0.211445967,0.210600655
15.25,0.211430944,0.210586689
15.26,0.211415932,0.210572734
15.27,0.211400953,0.210558809
15.28,0.211386,0.210544908
15.29,0.211371065,0.210531022
15.3,0.211356145,0.210517151
15.31,0.211341268,0.21050332
15.32,0.211326405,0.210489501
15.33,0.211311562,0.2104757
15.34,0.211296753,0.210461932
15.35,0.211281977,0.210448193
15.36,0.211267202,0.210434455
15.37,0.211252461,0.210420748
15.38,0.211237739,0.210407059
15.39,0.211223053,0.210393403
15.4,0.211208388,0.210379767
15.41,0.211193736,0.210366141
15.42,0.211179125,0.210352555
15.43,0.211164506,0.210338959
15.44,0.21114994,0.210325415
15.45,0.211135385,0.210311878
15.46,0.211120863,0.210298374
15.47,0.211106363,0.210284889
15.48,0.211091885,0.210271424
15.49,0.211077418,0.210257968
15.5,0.211062982,0.210244543
15.51,0.211048571,0.210231139
15.52,0.211034187,0.210217762
15.53,0.211019819,0.210204397
15.54,0.211005481,0.210191062
15.55,0.210991163,0.210177744
15.56,0.210976858,0.210164438
15.57,0.210962585,0.210151161
15.58,0.210948342,0.210137913
15.59,0.210934114,0.210124678
15.6,0.210919914,0.210111469
15.61,0.210905734,0.210098279
15.62,0.210891568,0.210085101
15.63,0.210877434,0.210071952
15.64,0.210863318,0.21005882
15.65,0.210849225,0.21004571
15.66,0.210835164,0.210032628
15.67,0.210821112,0.210019556
15.68,0.210807083,0.210006503
